,abr_cd,abr_cdi,abr_nm,abr_c,abr_z,cd,ds,url
3721,11770,2208908,RIBEIRO GONÇALVES,N,['0044'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi11770-c0001-e000544-v.json
3722,11797,2209005,RIO GRANDE DO PIAUÍ,N,['0072'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi11797-c0001-e000544-v.json
3723,11819,2209104,SANTA CRUZ DO PIAUÍ,N,['0062'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi11819-c0001-e000544-v.json
3724,10448,2209153,SANTA CRUZ DOS MILAGRES,N,['0074'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi10448-c0001-e000544-v.json
3725,11835,2209203,SANTA FILOMENA,N,['0035'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi11835-c0001-e000544-v.json
3726,11851,2209302,SANTA LUZ,N,['0059'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi11851-c0001-e000544-v.json
3727,10464,2209377,SANTA ROSA DO PIAUÍ,N,['0005'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi10464-c0001-e000544-v.json
3728,10480,2209351,SANTANA DO PIAUÍ,N,['0062'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi10480-c0001-e000544-v.json
3729,11878,2209401,SANTO ANTÔNIO DE LISBOA,N,['0028'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi11878-c0001-e000544-v.json
3730,12653,2209450,SANTO ANTÔNIO DOS MILAGRES,N,['0030'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12653-c0001-e000544-v.json
3731,11894,2209500,SANTO INÁCIO DO PIAUÍ,N,['0090'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi11894-c0001-e000544-v.json
3732,12041,2210623,SEBASTIÃO BARROS,N,['0022'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12041-c0001-e000544-v.json
3733,12068,2210631,SEBASTIÃO LEAL,N,['0067'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12068-c0001-e000544-v.json
3734,10545,2210656,SIGEFREDO PACHECO,N,['0007'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi10545-c0001-e000544-v.json
3735,12157,2210805,SIMPLÍCIO MENDES,N,['0037'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12157-c0001-e000544-v.json
3736,12130,2210706,SIMÕES,N,['0056'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12130-c0001-e000544-v.json
3737,12173,2210904,SOCORRO DO PIAUÍ,N,['0037'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12173-c0001-e000544-v.json
3738,12513,2210938,SUSSUAPARA,N,['0062'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12513-c0001-e000544-v.json
3739,10502,2209559,SÃO BRAZ DO PIAUÍ,N,['0095'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi10502-c0001-e000544-v.json
3740,12505,2209658,SÃO FRANCISCO DE ASSIS DO PIAUÍ,N,['0090'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12505-c0001-e000544-v.json
3741,11932,2209708,SÃO FRANCISCO DO PIAUÍ,N,['0094'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi11932-c0001-e000544-v.json
3742,11916,2209609,SÃO FÉLIX DO PIAUÍ,N,['0074'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi11916-c0001-e000544-v.json
3743,12610,2209757,SÃO GONÇALO DO GURGUÉIA,N,['0035'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12610-c0001-e000544-v.json
3744,11959,2209807,SÃO GONÇALO DO PIAUÍ,N,['0030'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi11959-c0001-e000544-v.json
3745,10529,2210052,SÃO JOSÉ DO DIVINO,N,['0021'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi10529-c0001-e000544-v.json
3746,12017,2210102,SÃO JOSÉ DO PEIXE,N,['0061'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12017-c0001-e000544-v.json
3747,12033,2210201,SÃO JOSÉ DO PIAUÍ,N,['0064'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12033-c0001-e000544-v.json
3748,11088,2209856,SÃO JOÃO DA CANABRAVA,N,['0028'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi11088-c0001-e000544-v.json
3749,12009,2209872,SÃO JOÃO DA FRONTEIRA,N,['0021'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12009-c0001-e000544-v.json
3750,11975,2209906,SÃO JOÃO DA SERRA,N,['0047'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi11975-c0001-e000544-v.json
3751,12025,2209955,SÃO JOÃO DA VARJOTA,N,['0005'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12025-c0001-e000544-v.json
3752,10987,2209971,SÃO JOÃO DO ARRAIAL,N,['0080'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi10987-c0001-e000544-v.json
3753,11991,2210003,SÃO JOÃO DO PIAUÍ,N,['0020'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi11991-c0001-e000544-v.json
3754,12050,2210300,SÃO JULIÃO,N,['0040'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12050-c0001-e000544-v.json
3755,10561,2210359,SÃO LOURENÇO DO PIAUÍ,N,['0013'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi10561-c0001-e000544-v.json
3756,12629,2210375,SÃO LUIS DO PIAUÍ,N,['0028'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12629-c0001-e000544-v.json
3757,12661,2210383,SÃO MIGUEL DA BAIXA GRANDE,N,['0074'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12661-c0001-e000544-v.json
3758,12700,2210391,SÃO MIGUEL DO FIDALGO,N,['0094'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12700-c0001-e000544-v.json
3759,12076,2210409,SÃO MIGUEL DO TAPUIO,N,['0039'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12076-c0001-e000544-v.json
3760,12092,2210508,SÃO PEDRO DO PIAUÍ,N,['0030'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12092-c0001-e000544-v.json
3761,12114,2210607,SÃO RAIMUNDO NONATO,N,['0013'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12114-c0001-e000544-v.json
3762,12530,2210953,TAMBORIL DO PIAUÍ,N,['0036'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12530-c0001-e000544-v.json
3763,12521,2210979,TANQUE DO PIAUÍ,N,['0048'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12521-c0001-e000544-v.json
3764,12190,2211001,TERESINA,S,"['0002', '0063', '0097', '0098', '0001']",pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12190-c0001-e000544-v.json
3765,12211,2211100,UNIÃO,N,['0016'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12211-c0001-e000544-v.json
3766,12238,2211209,URUÇUÍ,N,['0014'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12238-c0001-e000544-v.json
3767,12254,2211308,VALENÇA DO PIAUÍ,N,['0018'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12254-c0001-e000544-v.json
3768,12556,2211506,VERA MENDES,N,['0057'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12556-c0001-e000544-v.json
3769,12548,2211605,VILA NOVA DO PIAUÍ,N,['0068'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12548-c0001-e000544-v.json
3770,10588,2211357,VÁRZEA BRANCA,N,['0095'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi10588-c0001-e000544-v.json
3771,12270,2211407,VÁRZEA GRANDE,N,['0048'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12270-c0001-e000544-v.json
3772,12564,2211704,WALL FERRAZ,N,['0062'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi12564-c0001-e000544-v.json
3773,10030,2200202,ÁGUA BRANCA,N,['0052'],pi,PIAUÍ,https://resultados.tse.jus.br/oficial/ele2022/544/dados/pi/pi10030-c0001-e000544-v.json
3774,58017,3300100,ANGRA DOS REIS,N,"['0116', '0147']",rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58017-c0001-e000544-v.json
3775,58181,3300159,APERIBÉ,N,['0034'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58181-c0001-e000544-v.json
3776,58033,3300209,ARARUAMA,N,['0092'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58033-c0001-e000544-v.json
3777,58220,3300225,AREAL,N,['0174'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58220-c0001-e000544-v.json
3778,58408,3300233,ARMAÇÃO DOS BÚZIOS,N,['0172'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58408-c0001-e000544-v.json
3779,59277,3300258,ARRAIAL DO CABO,N,['0146'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj59277-c0001-e000544-v.json
3780,58050,3300308,BARRA DO PIRAÍ,N,['0093'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58050-c0001-e000544-v.json
3781,58076,3300407,BARRA MANSA,N,"['0091', '0094']",rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58076-c0001-e000544-v.json
3782,58041,3300456,BELFORD ROXO,N,"['0152', '0153', '0155', '0154']",rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58041-c0001-e000544-v.json
3783,58092,3300506,BOM JARDIM,N,['0042'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58092-c0001-e000544-v.json
3784,58114,3300605,BOM JESUS DO ITABAPOANA,N,['0095'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58114-c0001-e000544-v.json
3785,58130,3300704,CABO FRIO,N,"['0256', '0096']",rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58130-c0001-e000544-v.json
3786,58157,3300803,CACHOEIRAS DE MACACU,N,['0049'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58157-c0001-e000544-v.json
3787,58173,3300902,CAMBUCI,N,['0097'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58173-c0001-e000544-v.json
3788,58190,3301009,CAMPOS DOS GOYTACAZES,N,"['0076', '0098', '0129', '0075']",rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58190-c0001-e000544-v.json
3789,58211,3301108,CANTAGALO,N,['0101'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58211-c0001-e000544-v.json
3790,58300,3300936,CARAPEBUS,N,['0255'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58300-c0001-e000544-v.json
3791,58068,3301157,CARDOSO MOREIRA,N,['0141'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58068-c0001-e000544-v.json
3792,58238,3301207,CARMO,N,['0102'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58238-c0001-e000544-v.json
3793,58254,3301306,CASIMIRO DE ABREU,N,['0050'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58254-c0001-e000544-v.json
3794,58165,3300951,COMENDADOR LEVY GASPARIAN,N,['0040'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58165-c0001-e000544-v.json
3795,58270,3301405,CONCEIÇÃO DE MACABU,N,['0051'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58270-c0001-e000544-v.json
3796,58297,3301504,CORDEIRO,N,['0052'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58297-c0001-e000544-v.json
3797,58319,3301603,DUAS BARRAS,N,['0042'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58319-c0001-e000544-v.json
3798,58335,3301702,DUQUE DE CAXIAS,N,"['0126', '0200', '0128', '0078', '0079', '0103', '0127']",rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58335-c0001-e000544-v.json
3799,58351,3301801,ENGENHEIRO PAULO DE FRONTIN,N,['0074'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58351-c0001-e000544-v.json
3800,58106,3301850,GUAPIMIRIM,N,['0149'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58106-c0001-e000544-v.json
3801,58262,3301876,IGUABA GRANDE,N,['0181'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58262-c0001-e000544-v.json
3802,58378,3301900,ITABORAÍ,N,"['0151', '0104']",rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58378-c0001-e000544-v.json
3803,58394,3302007,ITAGUAÍ,N,['0105'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58394-c0001-e000544-v.json
3804,59293,3302056,ITALVA,N,['0141'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj59293-c0001-e000544-v.json
3805,58416,3302106,ITAOCARA,N,['0106'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58416-c0001-e000544-v.json
3806,58432,3302205,ITAPERUNA,N,['0107'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58432-c0001-e000544-v.json
3807,58440,3302254,ITATIAIA,N,['0198'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58440-c0001-e000544-v.json
3808,58149,3302270,JAPERI,N,['0139'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58149-c0001-e000544-v.json
3809,58459,3302304,LAJE DO MURIAÉ,N,['0112'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58459-c0001-e000544-v.json
3810,58475,3302403,MACAÉ,N,"['0109', '0254']",rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58475-c0001-e000544-v.json
3811,58386,3302452,MACUCO,N,['0052'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58386-c0001-e000544-v.json
3812,58491,3302502,MAGÉ,N,"['0148', '0110']",rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58491-c0001-e000544-v.json
3813,58513,3302601,MANGARATIBA,N,['0054'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58513-c0001-e000544-v.json
3814,58530,3302700,MARICÁ,N,['0055'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58530-c0001-e000544-v.json
3815,58556,3302809,MENDES,N,['0056'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58556-c0001-e000544-v.json
3816,58467,3302858,MESQUITA,N,"['0150', '0083']",rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58467-c0001-e000544-v.json
3817,58572,3302908,MIGUEL PEREIRA,N,['0048'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58572-c0001-e000544-v.json
3818,58599,3303005,MIRACEMA,N,['0112'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58599-c0001-e000544-v.json
3819,58610,3303104,NATIVIDADE,N,['0043'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58610-c0001-e000544-v.json
3820,58637,3303203,NILÓPOLIS,N,"['0201', '0221']",rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58637-c0001-e000544-v.json
3821,58653,3303302,NITERÓI,N,"['0072', '0144', '0071', '0199']",rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58653-c0001-e000544-v.json
3822,58670,3303401,NOVA FRIBURGO,N,"['0026', '0222']",rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58670-c0001-e000544-v.json
3823,58696,3303500,NOVA IGUAÇU,N,"['0084', '0156', '0158', '0159', '0157', '0027']",rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58696-c0001-e000544-v.json
3824,58718,3303609,PARACAMBI,N,['0070'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58718-c0001-e000544-v.json
3825,58750,3303807,PARATY,N,['0057'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58750-c0001-e000544-v.json
3826,58734,3303708,PARAÍBA DO SUL,N,['0028'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58734-c0001-e000544-v.json
3827,59315,3303856,PATY DO ALFERES,N,['0048'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj59315-c0001-e000544-v.json
3828,58777,3303906,PETRÓPOLIS,N,"['0065', '0029']",rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58777-c0001-e000544-v.json
3829,58246,3303955,PINHEIRAL,N,['0030'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58246-c0001-e000544-v.json
3830,58793,3304003,PIRAÍ,N,['0030'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58793-c0001-e000544-v.json
3831,58815,3304102,PORCIÚNCULA,N,['0045'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58815-c0001-e000544-v.json
3832,58327,3304110,PORTO REAL,N,['0183'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58327-c0001-e000544-v.json
3833,58025,3304128,QUATIS,N,['0183'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58025-c0001-e000544-v.json
3834,58122,3304144,QUEIMADOS,N,['0138'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58122-c0001-e000544-v.json
3835,58009,3304151,QUISSAMÃ,N,['0255'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58009-c0001-e000544-v.json
3836,58831,3304201,RESENDE,N,"['0198', '0031']",rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58831-c0001-e000544-v.json
3837,58858,3304300,RIO BONITO,N,['0032'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58858-c0001-e000544-v.json
3838,58874,3304409,RIO CLARO,N,['0108'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58874-c0001-e000544-v.json
3839,58890,3304508,RIO DAS FLORES,N,['0111'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58890-c0001-e000544-v.json
3840,58203,3304524,RIO DAS OSTRAS,N,['0184'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58203-c0001-e000544-v.json
3841,60011,3304557,RIO DE JANEIRO,S,"['0009', '0025', '0010', '0017', '0167', '0180', '0188', '0192', '0211', '0216', '0219', '0230', '0245', '0182', '0204', '0246', '0004', '0014', '0241', '0007', '0023', '0169', '0170', '0218', '0238', '0243', '0005', '0021', '0022', '0118', '0123', '0161', '0176', '0185', '0214', '0229', '0233', '0234', '0119', '0125', '0242', '0008', '0016', '0024', '0120', '0122', '0162', '0179', '0191']",rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj60011-c0001-e000544-v.json
3842,58912,3304607,SANTA MARIA MADALENA,N,['0060'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58912-c0001-e000544-v.json
3843,58939,3304706,SANTO ANTÔNIO DE PÁDUA,N,['0034'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58939-c0001-e000544-v.json
3844,59072,3305406,SAPUCAIA,N,['0061'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj59072-c0001-e000544-v.json
3845,59099,3305505,SAQUAREMA,N,['0062'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj59099-c0001-e000544-v.json
3846,58424,3305554,SEROPÉDICA,N,['0225'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58424-c0001-e000544-v.json
3847,59110,3305604,SILVA JARDIM,N,['0063'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj59110-c0001-e000544-v.json
3848,59137,3305703,SUMIDOURO,N,['0064'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj59137-c0001-e000544-v.json
3849,58955,3304805,SÃO FIDÉLIS,N,['0035'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58955-c0001-e000544-v.json
3850,58289,3304755,SÃO FRANCISCO DE ITABAPOANA,N,['0130'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58289-c0001-e000544-v.json
3851,58971,3304904,SÃO GONÇALO,N,"['0133', '0036', '0135', '0068', '0132', '0069', '0087']",rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58971-c0001-e000544-v.json
3852,58343,3305133,SÃO JOSÉ DE UBÁ,N,['0107'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58343-c0001-e000544-v.json
3853,59331,3305158,SÃO JOSÉ DO VALE DO RIO PRETO,N,['0196'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj59331-c0001-e000544-v.json
3854,58998,3305000,SÃO JOÃO DA BARRA,N,['0037'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58998-c0001-e000544-v.json
3855,59013,3305109,SÃO JOÃO DE MERITI,N,"['0187', '0088', '0186', '0089']",rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj59013-c0001-e000544-v.json
3856,59030,3305208,SÃO PEDRO DA ALDEIA,N,['0059'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj59030-c0001-e000544-v.json
3857,59056,3305307,SÃO SEBASTIÃO DO ALTO,N,['0060'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj59056-c0001-e000544-v.json
3858,58360,3305752,TANGUÁ,N,['0151'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58360-c0001-e000544-v.json
3859,59153,3305802,TERESÓPOLIS,N,"['0038', '0195']",rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj59153-c0001-e000544-v.json
3860,59170,3305901,TRAJANO DE MORAES,N,['0051'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj59170-c0001-e000544-v.json
3861,59196,3306008,TRÊS RIOS,N,"['0040', '0174']",rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj59196-c0001-e000544-v.json
3862,59218,3306107,VALENÇA,N,['0111'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj59218-c0001-e000544-v.json
3863,58084,3306156,VARRE-SAI,N,['0043'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj58084-c0001-e000544-v.json
3864,59234,3306206,VASSOURAS,N,['0041'],rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj59234-c0001-e000544-v.json
3865,59250,3306305,VOLTA REDONDA,N,"['0131', '0090']",rj,RIO DE JANEIRO,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rj/rj59250-c0001-e000544-v.json
3866,16012,2400109,ACARI,N,['0022'],rn,RIO GRANDE DO NORTE,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rn/rn16012-c0001-e000544-v.json
3867,16055,2400307,AFONSO BEZERRA,N,['0018'],rn,RIO GRANDE DO NORTE,https://resultados.tse.jus.br/oficial/ele2022/544/dados/rn/rn16055-c0001-e000544-v.json
